,hall_id,hall_name,residence_type,building_id,number_of_floors,room_number,floor_number,floor_plan,room_type,max_room_occupancy,distance_from_student_center,average_room_size,room_contract_type,is_aircooled,has_vending_machine,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_wardrobe,has_accessibility_ramps,has_private_bathroom,price
438,MH,Mattia Hall,Traditional Residence Hall,,4,231,2,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
439,MH,Mattia Hall,Traditional Residence Hall,,4,232,2,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
440,MH,Mattia Hall,Traditional Residence Hall,,4,233,2,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
441,MH,Mattia Hall,Traditional Residence Hall,,4,301,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
442,MH,Mattia Hall,Traditional Residence Hall,,4,302,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
443,MH,Mattia Hall,Traditional Residence Hall,,4,303,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
444,MH,Mattia Hall,Traditional Residence Hall,,4,304,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
445,MH,Mattia Hall,Traditional Residence Hall,,4,305,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
446,MH,Mattia Hall,Traditional Residence Hall,,4,306,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
447,MH,Mattia Hall,Traditional Residence Hall,,4,307,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
448,MH,Mattia Hall,Traditional Residence Hall,,4,308,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
449,MH,Mattia Hall,Traditional Residence Hall,,4,309,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
450,MH,Mattia Hall,Traditional Residence Hall,,4,310,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
451,MH,Mattia Hall,Traditional Residence Hall,,4,311,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
452,MH,Mattia Hall,Traditional Residence Hall,,4,312,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
453,MH,Mattia Hall,Traditional Residence Hall,,4,313,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
454,MH,Mattia Hall,Traditional Residence Hall,,4,314,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
455,MH,Mattia Hall,Traditional Residence Hall,,4,315,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
456,MH,Mattia Hall,Traditional Residence Hall,,4,316,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
457,MH,Mattia Hall,Traditional Residence Hall,,4,317,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
458,MH,Mattia Hall,Traditional Residence Hall,,4,318,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
459,MH,Mattia Hall,Traditional Residence Hall,,4,319,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
460,MH,Mattia Hall,Traditional Residence Hall,,4,320,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
461,MH,Mattia Hall,Traditional Residence Hall,,4,321,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
462,MH,Mattia Hall,Traditional Residence Hall,,4,322,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
463,MH,Mattia Hall,Traditional Residence Hall,,4,323,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
464,MH,Mattia Hall,Traditional Residence Hall,,4,324,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
465,MH,Mattia Hall,Traditional Residence Hall,,4,325,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
466,MH,Mattia Hall,Traditional Residence Hall,,4,326,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
467,MH,Mattia Hall,Traditional Residence Hall,,4,327,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
468,MH,Mattia Hall,Traditional Residence Hall,,4,328,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
469,MH,Mattia Hall,Traditional Residence Hall,,4,329,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
470,MH,Mattia Hall,Traditional Residence Hall,,4,330,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
471,MH,Mattia Hall,Traditional Residence Hall,,4,331,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
472,MH,Mattia Hall,Traditional Residence Hall,,4,332,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
473,MH,Mattia Hall,Traditional Residence Hall,,4,333,3,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
474,MH,Mattia Hall,Traditional Residence Hall,,4,401,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
475,MH,Mattia Hall,Traditional Residence Hall,,4,402,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
476,MH,Mattia Hall,Traditional Residence Hall,,4,403,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
477,MH,Mattia Hall,Traditional Residence Hall,,4,404,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
478,MH,Mattia Hall,Traditional Residence Hall,,4,405,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
479,MH,Mattia Hall,Traditional Residence Hall,,4,406,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
480,MH,Mattia Hall,Traditional Residence Hall,,4,407,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
481,MH,Mattia Hall,Traditional Residence Hall,,4,408,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
482,MH,Mattia Hall,Traditional Residence Hall,,4,409,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
483,MH,Mattia Hall,Traditional Residence Hall,,4,410,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
484,MH,Mattia Hall,Traditional Residence Hall,,4,411,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
485,MH,Mattia Hall,Traditional Residence Hall,,4,412,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
486,MH,Mattia Hall,Traditional Residence Hall,,4,413,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
487,MH,Mattia Hall,Traditional Residence Hall,,4,414,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
488,MH,Mattia Hall,Traditional Residence Hall,,4,415,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
489,MH,Mattia Hall,Traditional Residence Hall,,4,416,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
490,MH,Mattia Hall,Traditional Residence Hall,,4,417,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
491,MH,Mattia Hall,Traditional Residence Hall,,4,418,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
492,MH,Mattia Hall,Traditional Residence Hall,,4,419,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
493,MH,Mattia Hall,Traditional Residence Hall,,4,420,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
494,MH,Mattia Hall,Traditional Residence Hall,,4,421,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
495,MH,Mattia Hall,Traditional Residence Hall,,4,422,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
496,MH,Mattia Hall,Traditional Residence Hall,,4,423,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
497,MH,Mattia Hall,Traditional Residence Hall,,4,424,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
498,MH,Mattia Hall,Traditional Residence Hall,,4,425,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
499,MH,Mattia Hall,Traditional Residence Hall,,4,426,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
500,MH,Mattia Hall,Traditional Residence Hall,,4,427,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
501,MH,Mattia Hall,Traditional Residence Hall,,4,428,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
502,MH,Mattia Hall,Traditional Residence Hall,,4,429,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
503,MH,Mattia Hall,Traditional Residence Hall,,4,430,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
504,MH,Mattia Hall,Traditional Residence Hall,,4,431,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
505,MH,Mattia Hall,Traditional Residence Hall,,4,432,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
506,MH,Mattia Hall,Traditional Residence Hall,,4,433,4,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,0,1,1,0,0,1,0,0,7323
507,MS,McCormick Suites,Suite,Low Rise,10,6101,1,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
508,MS,McCormick Suites,Suite,Low Rise,10,6102,1,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
509,MS,McCormick Suites,Suite,Low Rise,10,6103,1,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
510,MS,McCormick Suites,Suite,Low Rise,10,6201,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
511,MS,McCormick Suites,Suite,Low Rise,10,6202,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
512,MS,McCormick Suites,Suite,Low Rise,10,6204,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
513,MS,McCormick Suites,Suite,Low Rise,10,6301,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
514,MS,McCormick Suites,Suite,Low Rise,10,6302,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
515,MS,McCormick Suites,Suite,Low Rise,10,6303,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
516,MS,McCormick Suites,Suite,Low Rise,10,6304,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
517,MS,McCormick Suites,Suite,High Rise,10,7101,1,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
518,MS,McCormick Suites,Suite,High Rise,10,7201,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
519,MS,McCormick Suites,Suite,High Rise,10,7202,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
520,MS,McCormick Suites,Suite,High Rise,10,7203,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
521,MS,McCormick Suites,Suite,High Rise,10,7204,2,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
522,MS,McCormick Suites,Suite,High Rise,10,7301,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
523,MS,McCormick Suites,Suite,High Rise,10,7302,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
524,MS,McCormick Suites,Suite,High Rise,10,7303,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
525,MS,McCormick Suites,Suite,High Rise,10,7304,3,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
526,MS,McCormick Suites,Suite,High Rise,10,7401,4,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
527,MS,McCormick Suites,Suite,High Rise,10,7402,4,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
528,MS,McCormick Suites,Suite,High Rise,10,7403,4,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
529,MS,McCormick Suites,Suite,High Rise,10,7404,4,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
530,MS,McCormick Suites,Suite,High Rise,10,7501,5,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
531,MS,McCormick Suites,Suite,High Rise,10,7502,5,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
532,MS,McCormick Suites,Suite,High Rise,10,7503,5,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
533,MS,McCormick Suites,Suite,High Rise,10,7504,5,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
534,MS,McCormick Suites,Suite,High Rise,10,7601,6,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
535,MS,McCormick Suites,Suite,High Rise,10,7602,6,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
536,MS,McCormick Suites,Suite,High Rise,10,7603,6,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
537,MS,McCormick Suites,Suite,High Rise,10,7604,6,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
538,MS,McCormick Suites,Suite,High Rise,10,7701,7,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
539,MS,McCormick Suites,Suite,High Rise,10,7702,7,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
540,MS,McCormick Suites,Suite,High Rise,10,7703,7,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
541,MS,McCormick Suites,Suite,High Rise,10,7704,7,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
542,MS,McCormick Suites,Suite,High Rise,10,7801,8,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
543,MS,McCormick Suites,Suite,High Rise,10,7802,8,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
544,MS,McCormick Suites,Suite,High Rise,10,7803,8,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
545,MS,McCormick Suites,Suite,High Rise,10,7804,8,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
546,MS,McCormick Suites,Suite,High Rise,10,7901,9,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
547,MS,McCormick Suites,Suite,High Rise,10,7902,9,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
548,MS,McCormick Suites,Suite,High Rise,10,7903,9,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
549,MS,McCormick Suites,Suite,High Rise,10,7904,9,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
550,MS,McCormick Suites,Suite,High Rise,10,7001,10,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
551,MS,McCormick Suites,Suite,High Rise,10,7002,10,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
552,MS,McCormick Suites,Suite,High Rise,10,7003,10,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
553,MS,McCormick Suites,Suite,High Rise,10,7004,10,Traditional Double,3 Bedroom(s),6,0.2 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,1,1,0,1,8043
554,MZH,Metzger Hall,Traditional Residence Hall,,4,101,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
555,MZH,Metzger Hall,Traditional Residence Hall,,4,102,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
556,MZH,Metzger Hall,Traditional Residence Hall,,4,103,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
557,MZH,Metzger Hall,Traditional Residence Hall,,4,104,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
558,MZH,Metzger Hall,Traditional Residence Hall,,4,105,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
559,MZH,Metzger Hall,Traditional Residence Hall,,4,106,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
560,MZH,Metzger Hall,Traditional Residence Hall,,4,107,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
561,MZH,Metzger Hall,Traditional Residence Hall,,4,108,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
562,MZH,Metzger Hall,Traditional Residence Hall,,4,109,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
563,MZH,Metzger Hall,Traditional Residence Hall,,4,110,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
564,MZH,Metzger Hall,Traditional Residence Hall,,4,111,1,Traditional Single,1 Bedroom(s),1,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
565,MZH,Metzger Hall,Traditional Residence Hall,,4,112,1,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
566,MZH,Metzger Hall,Traditional Residence Hall,,4,113,1,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
567,MZH,Metzger Hall,Traditional Residence Hall,,4,114,1,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
568,MZH,Metzger Hall,Traditional Residence Hall,,4,115,1,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
569,MZH,Metzger Hall,Traditional Residence Hall,,4,116,1,Traditional Double,1 Bedroom(s),2,0.3 miles,216 sqft,Undergraduate Academic Year (Two Semesters),1,1,1,0,0,0,0,1,0,0,5915
